video_id,question_id,video_name,video_trans,video_link,question
v_36_2,q_19_v_36_2,Information Display - 4.2' Message Center _ Ford How-To _ Ford-paWjezqoxTk,"00:00:10.560 --> 00:00:14.130
Let me tell you about it. The message
center or the productivity screen
00:00:14.130 --> 00:00:17.920
has a 4.2 inch screen that's located
between the tachometer and speedometer.
00:00:19.030 --> 00:00:21.720
Use the five-way switch on the left
side of your steering wheel
00:00:21.720 --> 00:00:26.190
to scroll to the main menu. From here, you
can get to display mode, which shows
00:00:26.190 --> 00:00:29.940
you your distance to empty, transmission
temperature, tire pressure for
00:00:29.940 --> 00:00:34.570
each wheel, engine information,
MyKey status and a digital speedometer.",http://people.csail.mit.edu/rishabhy/split_videos/Information Display - 4.2' Message Center _ Ford How-To _ Ford-paWjezqoxTk_seg2.mp4,How big is the message center screen?
v_43_7,q_10_v_43_7,Lane Keeping System _ Ford How-To _ Ford-2K62ZvQis4I,"00:01:34.270 --> 00:01:36.670
When you see yellow,
the Aid mode is active.
00:01:36.670 --> 00:01:39.550
Then you'll feel the steering wheel move
a little to help direct you to steer
00:01:39.550 --> 00:01:40.350
back into you lane.
00:01:41.510 --> 00:01:43.660
If you see red, the Alert mode is active,
00:01:43.660 --> 00:01:46.030
and you'll feel
the steering wheel vibrate.
00:01:46.030 --> 00:01:48.490
And if you don't see any lines,
the system is off.
00:01:49.660 --> 00:01:50.630
And don't worry.",http://people.csail.mit.edu/rishabhy/split_videos/Lane Keeping System _ Ford How-To _ Ford-2K62ZvQis4I_seg7.mp4,What happens with the line is red?
v_5_4,q_16_v_5_4,F-150 Dual-Zone Electronic Automatic Temperature Control _ Ford How-To _ Ford-F7_yaT8R550,"00:00:52.590 --> 00:00:55.110
To use it, first press the Auto button.
00:00:55.110 --> 00:00:58.435
Then select the temperature you want
by simply turning the temperature
00:00:58.435 --> 00:00:59.320
control knob.
00:00:59.320 --> 00:01:02.250
You'll see your chosen temperature
displayed in the upper left corner
00:01:02.250 --> 00:01:02.760
of the screen.
00:01:03.770 --> 00:01:07.510
Now, each time you turn on your vehicle
with your climate control on, or
00:01:07.510 --> 00:01:09.320
turn on the A/C control,
00:01:09.320 --> 00:01:13.020
the system will automatically adjust
to reach your set temperature.",http://people.csail.mit.edu/rishabhy/split_videos/F-150 Dual-Zone Electronic Automatic Temperature Control _ Ford How-To _ Ford-F7_yaT8R550_seg4.mp4,Where will your temperature of choice be displayed?
v_88_1,q_12_v_88_1,Drive vs. Sport Mode _ Ford How-To _ Ford-7I38idrdK2E,"WEBVTT
Kind: captions
Language: en
00:00:06.070 --> 00:00:08.733
Why is my engine revving so fast?
00:00:08.733 --> 00:00:12.533
&gt;&gt; Did you know that your automatic
transmission lets you manually switch
00:00:12.533 --> 00:00:13.173
gears too?
00:00:13.173 --> 00:00:16.583
In fact, you can choose from Sport Mode or
SelectShift,
00:00:16.583 --> 00:00:18.653
depending on your driving style.",http://people.csail.mit.edu/rishabhy/split_videos/Drive vs. Sport Mode _ Ford How-To _ Ford-7I38idrdK2E_seg1.mp4,Which two modes can you switch to depending on your driving style?
v_9_4,q_6_v_9_4,360 Camera with Split-view Display _ Ford How-To _ Ford-2asWY4qcJtI,"00:00:40.290 --> 00:00:44.943
Green, yellow, or red highlights show up
wherever the closest object detected is
00:00:44.943 --> 00:00:46.414
when you're in reverse.",http://people.csail.mit.edu/rishabhy/split_videos/360 Camera with Split-view Display _ Ford How-To _ Ford-2asWY4qcJtI_seg4.mp4,"What do the green, yellow and red lines indicate?"
v_93_1,q_14_v_93_1,EcoCruise _ Ford How-To _ Ford-j3WpbQ9aDbM,"WEBVTT
Kind: captions
Language: en
00:00:00.000 --> 00:00:03.813
[MUSIC]
00:00:03.813 --> 00:00:06.210
Your vehicle has a standard
cruise control function.
00:00:06.210 --> 00:00:09.680
But did you know that it has an additional
feature that's designed to help you drive
00:00:09.680 --> 00:00:12.690
more efficiently, and
save your vehicle energy too?
00:00:12.690 --> 00:00:14.380
It's called ECO Cruise.",http://people.csail.mit.edu/rishabhy/split_videos/EcoCruise _ Ford How-To _ Ford-j3WpbQ9aDbM_seg1.mp4,What does this feature do?
v_90_9,q_13_v_90_9,Towing Overview _ Ford How-To _ Ford-yRbKET3t5sk,"00:02:05.218 --> 00:02:09.733
And finally, smart trailer tow connector
informs you of trailer connectivity
00:02:09.733 --> 00:02:13.653
issues, such as burned out lights,
and trailer battery problems.",http://people.csail.mit.edu/rishabhy/split_videos/Towing Overview _ Ford How-To _ Ford-yRbKET3t5sk_seg9.mp4,What informs you of trailer connectivity issues?
v_5_9,q_17_v_5_9,F-150 Dual-Zone Electronic Automatic Temperature Control _ Ford How-To _ Ford-F7_yaT8R550,"00:01:56.180 --> 00:01:58.840
And here are a few other tips
you might be interested in.
00:01:58.840 --> 00:02:02.180
To cool down your vehicle quickly,
press the Auto button, and
00:02:02.180 --> 00:02:05.850
turn the nob toward the cool
setting to reduce the temperature.
00:02:05.850 --> 00:02:08.476
To warm your vehicle up quickly,
press the Auto button, and
00:02:08.480 --> 00:02:11.160
turn your nob toward the warm
setting to increase it.
00:02:11.740 --> 00:02:16.036
To quickly defrost the windshield and side
windows, press the Max defrost button.
00:02:16.036 --> 00:02:17.348
Both the temperature and
00:02:17.348 --> 00:02:21.070
fan speed will automatically
adjust to the highest settings.
00:02:21.070 --> 00:02:21.710
In mild or
00:02:21.710 --> 00:02:25.910
warm temperatures, you may notice
that your A/C automatically turns on.
00:02:25.910 --> 00:02:29.300
It does this to help dehumidify
the air for defogging.",http://people.csail.mit.edu/rishabhy/split_videos/F-150 Dual-Zone Electronic Automatic Temperature Control _ Ford How-To _ Ford-F7_yaT8R550_seg9.mp4,What button must be pressed in order to turn on max defrosters?
v_33_5,q_16_v_33_5,Adaptive Cruise Control Using Tow_Haul Mode _ Ford How-To _ Ford-xe7aziYMt6w,"00:00:54.590 --> 00:00:59.120
Once adaptive cruise is on, it uses radar
to constantly scan for slower vehicles in
00:00:59.120 --> 00:01:03.100
front of you and automatically adjust
your speed to maintain the gap.
00:01:03.100 --> 00:01:04.630
You may notice that on occasion,
00:01:04.630 --> 00:01:07.600
you go slower than you
initially set your cruise for.
00:01:07.600 --> 00:01:10.540
But don't worry,
the system is still working.
00:01:10.540 --> 00:01:13.850
Once traffic is cleared,
you'll return to the speed you set.",http://people.csail.mit.edu/rishabhy/split_videos/Adaptive Cruise Control Using Tow_Haul Mode _ Ford How-To _ Ford-xe7aziYMt6w_seg5.mp4,When the vehicle is slowing down is the system still working?
v_97_1,q_2_v_97_1,Electric Parking Brake Owner Guide _ Ford How-To _ Ford-Qrl3w8RBP6Q,"WEBVTT
Kind: captions
Language: en
00:00:00.000 --> 00:00:04.137
[MUSIC]
00:00:04.137 --> 00:00:07.961
The parking brake in your vehicle is
not only easier to use then a lever or
00:00:07.961 --> 00:00:11.110
a foot pedal,
it also saves you valuable interior space.
00:00:11.110 --> 00:00:12.535
Here's how it works.",http://people.csail.mit.edu/rishabhy/split_videos/Electric Parking Brake Owner Guide _ Ford How-To _ Ford-Qrl3w8RBP6Q_seg1.mp4,HOW LONG DRIVE IN THE CAR
v_15_3,q_20_v_15_3,Global-Open Windows Feature _ Ford How-To _ Ford-RTxhpkZucWw,"00:00:30.999 --> 00:00:35.018
To close all of your windows and
your moon roof, press and
00:00:35.018 --> 00:00:38.295
hold the lock button for
at least two seconds.
00:00:38.295 --> 00:00:41.124
To stop your windows from closing,
00:00:41.124 --> 00:00:45.151
just press the lock or
unlock button on the fob.
00:00:45.151 --> 00:00:46.241
And just so you know,
00:00:46.241 --> 00:00:49.940
the bounce back function is also active
while the windows are closing and
00:00:49.940 --> 00:00:53.655
that helps reduce the worry of something
getting caught in the process.
00:00:53.655 --> 00:00:56.450
Any questions, go to FordOwner.com.",http://people.csail.mit.edu/rishabhy/split_videos/Global-Open Windows Feature _ Ford How-To _ Ford-RTxhpkZucWw_seg3.mp4,How to stop the windows from closing?
v_36_4,q_7_v_36_4,Information Display - 4.2' Message Center _ Ford How-To _ Ford-paWjezqoxTk,"00:01:04.980 --> 00:01:09.490
You also have a Towing tab which can be
very helpful if you do a lot of towing.
00:01:09.490 --> 00:01:12.770
Just use the five-way switch on your
steering wheel to scroll to towing.
00:01:12.770 --> 00:01:16.490
Then view trailer status, which tells
you which trailer you're connected to,
00:01:16.490 --> 00:01:20.140
the accumulated miles on it, and
the trailer's breaking output and
00:01:20.140 --> 00:01:24.498
gain status. Trailer options, which lets
you turn the Trailer Sway Control feature
00:01:24.498 --> 00:01:28.840
on, change trailers, delete,
rename, and add a trailer.",http://people.csail.mit.edu/rishabhy/split_videos/Information Display - 4.2' Message Center _ Ford How-To _ Ford-paWjezqoxTk_seg4.mp4,How do I get to the towing tab?
v_11_3,q_16_v_11_3,Understanding Electric Range in Your Vehicle _ Ford How-To _ Ford-gutK9GAimkM,"00:00:43.090 --> 00:00:45.920
Gasoline range is the estimated
distance to empty
00:00:45.920 --> 00:00:48.160
based on the fuel remaining in the tank.",http://people.csail.mit.edu/rishabhy/split_videos/Understanding Electric Range in Your Vehicle _ Ford How-To _ Ford-gutK9GAimkM_seg3.mp4,Does the gasoline range show me how much gas milage I have left?
v_39_2,q_10_v_39_2,Integrated Tailgate Step _ Ford How-To _ Ford-0lRdig2hlog,"00:00:11.850 --> 00:00:15.020
To use the step, first lower the tailgate,
00:00:15.020 --> 00:00:18.950
then press the black release button in
the center of the step molding, here.
00:00:18.950 --> 00:00:20.470
The step will pop out a little, so
00:00:20.470 --> 00:00:23.360
just pull it all the way until it
gently falls into a lower position.
00:00:24.710 --> 00:00:27.860
Next, grab the yellow bar
top to the left of the step.
00:00:27.860 --> 00:00:30.410
Pull until the black bar
is fully extended and
00:00:30.410 --> 00:00:32.920
lift it up until it's locked into place.
00:00:32.920 --> 00:00:35.280
Then, pull the chrome interior
bar all of the way up.
00:00:36.450 --> 00:00:39.410
You'll know the bar is fully
extended when you hear a click.
00:00:39.410 --> 00:00:42.930
The bar can be used as a grab handle to
help pull yourself up into the truck bed.",http://people.csail.mit.edu/rishabhy/split_videos/Integrated Tailgate Step _ Ford How-To _ Ford-0lRdig2hlog_seg2.mp4,What is the yellow tipped bar used for?
v_101_1,q_10_v_101_1,Electric Range and Reading the Gauges _ Ford How-To _ Ford-dR-BZWycAGk,"WEBVTT
Kind: captions
Language: en
00:00:00.000 --> 00:00:04.897
[MUSIC]
00:00:04.897 --> 00:00:08.193
Did you know that your plug-in hybrid
electric vehicle is equipped with unique
00:00:08.193 --> 00:00:12.080
screens that are designed to help you
monitor and improve your electric range?
00:00:12.080 --> 00:00:13.780
Let me tell you about them.",http://people.csail.mit.edu/rishabhy/split_videos/Electric Range and Reading the Gauges _ Ford How-To _ Ford-dR-BZWycAGk_seg1.mp4,What technology do you improve your electric range?
v_6_5,q_6_v_6_5,Transit Connect 7-Passenger - 2nd- and 3rd-Row Seats _ Ford How-to _ Ford-NATJ7Y9_BU0,"00:02:12.160 --> 00:02:16.400
To unfold the second row seats,
pull the longer strap on the seat back up.
00:02:16.400 --> 00:02:20.020
When you feel it unlock from the floor,
move the entire seat back and
00:02:20.020 --> 00:02:22.690
push down until you feel it
lock into position again.
00:02:22.690 --> 00:02:24.622
And until you hear it click.
00:02:24.622 --> 00:02:27.481
Finally, pull up on the short strap and
flip the seat back up.
00:02:27.481 --> 00:02:30.019
[MUSIC]
00:02:30.019 --> 00:02:31.043
Any questions?",http://people.csail.mit.edu/rishabhy/split_videos/Transit Connect 7-Passenger - 2nd- and 3rd-Row Seats _ Ford How-to _ Ford-NATJ7Y9_BU0_seg5.mp4,What are the uses of long and short straps on the back of folded seat?
v_95_3,q_16_v_95_3,EcoSelect _ Ford How-To _ Ford-Um28JeKN_iI,"00:00:41.700 --> 00:00:45.715
One more thing: vehicles equipped with
EcoSelect will also get the benefits of
00:00:45.715 --> 00:00:49.360
EcoCruise, which helps maximize economy
while driving on hilly roadways,
00:00:49.360 --> 00:00:52.974
where the vehicle may temporarily lose a
small amount of speed while going uphill.",http://people.csail.mit.edu/rishabhy/split_videos/EcoSelect _ Ford How-To _ Ford-Um28JeKN_iI_seg3.mp4,What does eco-cruise do for the vehicle?
v_33_10,q_17_v_33_10,Adaptive Cruise Control Using Tow_Haul Mode _ Ford How-To _ Ford-xe7aziYMt6w,"00:02:11.050 --> 00:02:15.020
And one more thing, If you wish to
change to the conventional cruise mode,
00:02:15.020 --> 00:02:19.220
go to the menu settings on your instrument
cluster and select Cruise Control and
00:02:19.220 --> 00:02:20.110
then choose Normal.",http://people.csail.mit.edu/rishabhy/split_videos/Adaptive Cruise Control Using Tow_Haul Mode _ Ford How-To _ Ford-xe7aziYMt6w_seg10.mp4,How do I change to conventional cruise mode?
v_24_1,q_5_v_24_1,Heated Mirrors _ Ford How-To _ Ford-DOQi4JZSeRQ,"WEBVTT
Kind: captions
Language: en
00:00:00.000 --> 00:00:05.483
[MUSIC]
00:00:05.483 --> 00:00:07.630
How do I know if I have heated mirrors?
00:00:08.970 --> 00:00:10.330
&gt;&gt; How do I turn my heated mirrors on?
00:00:11.340 --> 00:00:14.300
&gt;&gt; Did you know that your vehicle may
have heated mirrors to help keep them
00:00:14.300 --> 00:00:15.790
clear in bad weather?
00:00:15.790 --> 00:00:18.080
You'll know you have them
if you see this icon.
00:00:18.080 --> 00:00:19.780
If you have power folding mirrors or
00:00:19.780 --> 00:00:23.600
Bliss, you'll still have heated mirrors
but you won't see the heated mirror icon.
00:00:23.600 --> 00:00:27.500
Instead, you'll either see this or this.",http://people.csail.mit.edu/rishabhy/split_videos/Heated Mirrors _ Ford How-To _ Ford-DOQi4JZSeRQ_seg1.mp4,What is the function of heated mirrors?
v_103_1,q_3_v_103_1,Electric Vehicle Charge Cord _ Ford How-To _ Ford-wQPORipGnZ8,"WEBVTT
Kind: captions
Language: en
00:00:00.000 --> 00:00:04.730
[MUSIC]
00:00:04.730 --> 00:00:08.200
Did you know that your plug-in hybrid
electric vehicle comes equipped with
00:00:08.220 --> 00:00:11.140
a 120 volt charging cord for
convenient charging at home or
00:00:11.144 --> 00:00:14.220
wherever you have
the opportunity to plug in?
00:00:14.220 --> 00:00:15.030
Let me tell you about it.",http://people.csail.mit.edu/rishabhy/split_videos/Electric Vehicle Charge Cord _ Ford How-To _ Ford-wQPORipGnZ8_seg1.mp4,how many volts is the charging cord of the hybrid vehicle? 
v_32_5,q_4_v_32_5,Viewing a Vehicle Health Report Through Email _ Ford How-To _ Ford-1RkKJGLRCpI,"00:01:41.440 --> 00:01:46.261
For more convenience, you can also set
it up to send you automatic reminders to
00:01:46.261 --> 00:01:50.935
prompt you to run a report by pressing on,
and then choose whether you want to
00:01:50.935 --> 00:01:55.338
be reminded every 5,000,
7,500, or 10,000 miles.
00:01:55.338 --> 00:01:59.490
You can opt out at any time by
turning automatic reminders off.",http://people.csail.mit.edu/rishabhy/split_videos/Viewing a Vehicle Health Report Through Email _ Ford How-To _ Ford-1RkKJGLRCpI_seg5.mp4,How can we find find mileage before 5000 miles ?
v_81_3,q_10_v_81_3,Configurable Daytime Running Lamps _ Ford How-To _ Ford-HeJaJ_ufDuc,"00:00:46.150 --> 00:00:46.960
Keep in mind,
00:00:46.960 --> 00:00:51.150
your daytime running lamps will only work
when you're in the autolamp position and
00:00:51.150 --> 00:00:54.250
if you've set them to come on under
preferences in the information display.
00:00:55.380 --> 00:00:59.475
If your daytime running lamps are set
to off in the information display,
00:00:59.475 --> 00:01:01.099
they will not turn on at all.",http://people.csail.mit.edu/rishabhy/split_videos/Configurable Daytime Running Lamps _ Ford How-To _ Ford-HeJaJ_ufDuc_seg3.mp4,Where is this setting located to enable daytime running lamps?
v_16_1,q_7_v_16_1,USB Smart Charging _ Ford How-To _ Ford-p5P3bNlMr0c,"WEBVTT
Kind: captions
Language: en
00:00:00.402 --> 00:00:05.051
[MUSIC]
00:00:05.051 --> 00:00:08.482
You might be interested to know that
your vehicle has USB charging ports that
00:00:08.482 --> 00:00:10.360
are now capable of charging tablets, and
00:00:10.360 --> 00:00:13.750
know just how much power to supply
to fully charge your device.
00:00:13.750 --> 00:00:15.380
Let me explain.",http://people.csail.mit.edu/rishabhy/split_videos/USB Smart Charging _ Ford How-To _ Ford-p5P3bNlMr0c_seg1.mp4,Which devices can the USB ports charge?
v_15_2,q_3_v_15_2,Global-Open Windows Feature _ Ford How-To _ Ford-RTxhpkZucWw,"00:00:15.750 --> 00:00:19.831
To open all of your windows at once and
vent the moon roof if you have one,
00:00:19.831 --> 00:00:24.141
press and hold the unlock button on
your key fob for at least three seconds.
00:00:24.141 --> 00:00:27.449
If you want to stop them from opening,
just press the lock or
00:00:27.449 --> 00:00:28.738
unlock button again.
00:00:28.738 --> 00:00:30.999
[MUSIC]",http://people.csail.mit.edu/rishabhy/split_videos/Global-Open Windows Feature _ Ford How-To _ Ford-RTxhpkZucWw_seg2.mp4,How can we open the moon roof?
v_36_7,q_17_v_36_7,Information Display - 4.2' Message Center _ Ford How-To _ Ford-paWjezqoxTk,"00:01:51.770 --> 00:01:52.390
Settings and
00:01:52.390 --> 00:01:56.100
Advanced Settings which allows you to
configure certain things like lighting,
00:01:56.100 --> 00:02:00.810
locks and wipers, remote start, climate
controls, and let's you create a MyKey.",http://people.csail.mit.edu/rishabhy/split_videos/Information Display - 4.2' Message Center _ Ford How-To _ Ford-paWjezqoxTk_seg7.mp4,What allows us to keep the things locked in the car?
v_69_6,q_16_v_69_6,BLIS with Trailer Coverage and Cross-Traffic Alert _ Ford How-To _ Ford-pGvXi1Bse78,"00:02:22.695 --> 00:02:26.390
Cross-traffic alert warns you
of moving cars coming from
00:02:26.390 --> 00:02:30.490
either side when you're in reverse or
backing up and gives you three warnings.
00:02:30.490 --> 00:02:34.740
A light on the corresponding
side view mirror, a chime, and
00:02:34.740 --> 00:02:36.670
a message in your message center.",http://people.csail.mit.edu/rishabhy/split_videos/BLIS with Trailer Coverage and Cross-Traffic Alert _ Ford How-To _ Ford-pGvXi1Bse78_seg6.mp4,How many notifications does the cross-traffic alert give you?
v_104_4,q_5_v_104_4,Enhanced Active Park Assist with Side Sensing System _ Ford How-To _ Ford-fBF2E6gjwRU,"00:01:13.940 --> 00:01:17.140
In addition the system can help you
back in to a parking perpendicular or
00:01:17.140 --> 00:01:19.240
traditional parking spot.
00:01:19.240 --> 00:01:22.140
Just press the Active Park Assist
button two times.
00:01:22.140 --> 00:01:26.350
Signal to indicate which side you want to
park on, then simply follow the prompts
00:01:26.350 --> 00:01:30.560
displayed on your screen, accelerating,
shifting, and braking as needed.",http://people.csail.mit.edu/rishabhy/split_videos/Enhanced Active Park Assist with Side Sensing System _ Ford How-To _ Ford-fBF2E6gjwRU_seg4.mp4,What is active park assist ?
v_91_2,q_16_v_91_2,Dynamic Hitch Assist _ Ford How-To _ Ford-JgPTe-ZM9sk,"00:00:10.139 --> 00:00:14.473
Dynamic Hitch Assist is part of the rear
view camera system on your truck.
00:00:14.473 --> 00:00:17.767
It helps you line up the center of the
truck to your trailer from inside using
00:00:17.767 --> 00:00:20.606
a black dotted line that moves
when you move the steering wheel.
00:00:20.606 --> 00:00:24.800
The black line is displayed on
your eight inch LCD touchscreen.
00:00:24.800 --> 00:00:27.165
Because you can see the exact
angle of your truck and
00:00:27.165 --> 00:00:31.015
trailer the whole time you're backing up,
you can line up your truck's hitch with
00:00:31.015 --> 00:00:34.454
the trailer without a spotter and
without getting out of your truck.",http://people.csail.mit.edu/rishabhy/split_videos/Dynamic Hitch Assist _ Ford How-To _ Ford-JgPTe-ZM9sk_seg2.mp4,Do I need a spotter to line up my hitch to the trailer?
v_5_9,q_2_v_5_9,F-150 Dual-Zone Electronic Automatic Temperature Control _ Ford How-To _ Ford-F7_yaT8R550,"00:01:56.180 --> 00:01:58.840
And here are a few other tips
you might be interested in.
00:01:58.840 --> 00:02:02.180
To cool down your vehicle quickly,
press the Auto button, and
00:02:02.180 --> 00:02:05.850
turn the nob toward the cool
setting to reduce the temperature.
00:02:05.850 --> 00:02:08.476
To warm your vehicle up quickly,
press the Auto button, and
00:02:08.480 --> 00:02:11.160
turn your nob toward the warm
setting to increase it.
00:02:11.740 --> 00:02:16.036
To quickly defrost the windshield and side
windows, press the Max defrost button.
00:02:16.036 --> 00:02:17.348
Both the temperature and
00:02:17.348 --> 00:02:21.070
fan speed will automatically
adjust to the highest settings.
00:02:21.070 --> 00:02:21.710
In mild or
00:02:21.710 --> 00:02:25.910
warm temperatures, you may notice
that your A/C automatically turns on.
00:02:25.910 --> 00:02:29.300
It does this to help dehumidify
the air for defogging.",http://people.csail.mit.edu/rishabhy/split_videos/F-150 Dual-Zone Electronic Automatic Temperature Control _ Ford How-To _ Ford-F7_yaT8R550_seg9.mp4,What is the finishing color of the system?
v_14_3,q_7_v_14_3,Universal Garage Door Opener with Homelink _ Ford How-To _ Ford-f7S6XOOLF8g,"00:01:14.500 --> 00:01:18.180
To program additional buttons, repeat
the steps we just walked through, but
00:01:18.180 --> 00:01:20.190
remember to choose a different button.",http://people.csail.mit.edu/rishabhy/split_videos/Universal Garage Door Opener with Homelink _ Ford How-To _ Ford-f7S6XOOLF8g_seg3.mp4,Do I use a new button?
v_32_2,q_13_v_32_2,Viewing a Vehicle Health Report Through Email _ Ford How-To _ Ford-1RkKJGLRCpI,"00:00:30.900 --> 00:00:33.885
To set up and receive a vehicle
health report via your email,
00:00:33.885 --> 00:00:36.690
you'll first need to login
to your owner account.
00:00:36.690 --> 00:00:39.990
If you've not logged in before,
you'll need to register.
00:00:39.990 --> 00:00:43.550
Just your name, email address, ZIP code,
00:00:43.550 --> 00:00:48.480
your vehicle identification number or
VIN and your mobile phone number.
00:00:48.480 --> 00:00:52.230
Once you've logged in, click on
the Service and Maintenance tab to set up
00:00:52.230 --> 00:00:57.560
reports, then Vehicle Health Report and
click Manage Notifications.
00:00:57.560 --> 00:01:01.810
Then you may need to scroll down the page
and select Email a detailed summary.
00:01:01.810 --> 00:01:03.510
Finally, click Save.
00:01:03.510 --> 00:01:05.660
Now, you're ready to
receive email updates.",http://people.csail.mit.edu/rishabhy/split_videos/Viewing a Vehicle Health Report Through Email _ Ford How-To _ Ford-1RkKJGLRCpI_seg2.mp4,What is the first thing you do to set up and receive your vehicle's health record?
v_62_3,q_11_v_62_3,Remote Start System _ Ford How-To _ Ford-SPppfyT5M5s,"00:00:37.235 --> 00:00:40.425
You can also drive your car if
it's been started remotely.
00:00:40.425 --> 00:00:43.815
With the car already running,
just press the brake and
00:00:43.815 --> 00:00:48.110
push the ENGINE START STOP button or
turn the key and you're ready to drive.",http://people.csail.mit.edu/rishabhy/split_videos/Remote Start System _ Ford How-To _ Ford-SPppfyT5M5s_seg3.mp4,Does the car start with a button.
v_9_5,q_7_v_9_5,360 Camera with Split-view Display _ Ford How-To _ Ford-2asWY4qcJtI,"00:00:46.420 --> 00:00:50.420
There's also a small white car icon in the
upper left corner of your touch screen.
00:00:50.420 --> 00:00:54.680
It lets you know which camera view is
being used, for example, 360 view,
00:00:54.680 --> 00:00:56.840
split view, etc..
00:00:56.848 --> 00:01:00.550
The icon highlights will change when
you switch from one view to another.",http://people.csail.mit.edu/rishabhy/split_videos/360 Camera with Split-view Display _ Ford How-To _ Ford-2asWY4qcJtI_seg5.mp4,What direction can the camera go?
v_9_9,q_9_v_9_9,360 Camera with Split-view Display _ Ford How-To _ Ford-2asWY4qcJtI,"00:01:40.620 --> 00:01:44.480
When in reverse, you can change the camera
view you see by using the camera button on
00:01:44.480 --> 00:01:48.280
the dash above the screen and pushing
it until you get the view you want.
00:01:48.280 --> 00:01:51.390
Keep in mind, the change camera view
function only works when you're
00:01:51.390 --> 00:01:55.210
driving forward at six miles per hour or
below for safety purposes.",http://people.csail.mit.edu/rishabhy/split_videos/360 Camera with Split-view Display _ Ford How-To _ Ford-2asWY4qcJtI_seg9.mp4,How do you change the camera view you see?
v_4_3,q_16_v_4_3,Transit Connect 5-Passenger - 2nd-Row Folding Seats _ Ford How-to _ Ford-HHKY6z6BUhQ,"00:01:04.600 --> 00:01:08.660
For even more cargo room,
you can also remove the seats completely.
00:01:08.660 --> 00:01:12.770
To do so, just follow the same steps
you used to tumble them forward.
00:01:12.770 --> 00:01:15.530
Then grab the yellow release
lever underneath the seat bottom,
00:01:15.530 --> 00:01:18.820
pull up to unlock it from the floor
mounts, then lift them out.
00:01:20.320 --> 00:01:21.098
Any questions?",http://people.csail.mit.edu/rishabhy/split_videos/Transit Connect 5-Passenger - 2nd-Row Folding Seats _ Ford How-to _ Ford-HHKY6z6BUhQ_seg3.mp4,Can seats be removed completely for even more cargo room in the vehicle?
v_22_5,q_4_v_22_5,Headlamp Adjustment _ Ford How-To _ Ford-Sp3McTgj4ck,"00:01:08.320 --> 00:01:12.670
Great, now let's talk about what to do
if your lights do need to be adjusted.
00:01:12.670 --> 00:01:16.450
Or if you're going to be towing
something and need to move them.
00:01:16.450 --> 00:01:20.920
First, open your hood, do you see
the adjuster on your head lamps?
00:01:22.118 --> 00:01:26.320
With your screwdriver, twist each one
until your beams are at the right level.
00:01:26.320 --> 00:01:28.830
And remember to leave the marks
on your door or wall so
00:01:28.830 --> 00:01:31.700
that you can readjust the lights
back when you need to.
00:01:31.700 --> 00:01:32.670
Any questions?",http://people.csail.mit.edu/rishabhy/split_videos/Headlamp Adjustment _ Ford How-To _ Ford-Sp3McTgj4ck_seg5.mp4,What tool do you need to use if your headlights need adjusting?
v_82_4,q_18_v_82_4,SYNC 3 - All-New Enhanced Features _ SYNC 3 How-To _ Ford-6QwzEd4IKek,"00:01:04.590 --> 00:01:07.780
Using the navigation system
has also been simplified, so
00:01:07.780 --> 00:01:12.750
finding your nearest favorite coffee shop,
ATM, or any other popular destination
00:01:12.750 --> 00:01:17.580
can now be done quickly, thanks to
condensed destination entry functionality.
00:01:17.580 --> 00:01:21.530
Plus SYNC 3 remembers what you searched,
like coffee shops and
00:01:21.530 --> 00:01:23.200
saves it in its memory.
00:01:23.200 --> 00:01:26.820
So the next time you search for
a coffee shop, it'll remember and preload
00:01:26.820 --> 00:01:30.800
POI search results based on the letters
you type and show you the closest one.",http://people.csail.mit.edu/rishabhy/split_videos/SYNC 3 - All-New Enhanced Features _ SYNC 3 How-To _ Ford-6QwzEd4IKek_seg4.mp4,Does the navigation remembers what I've searched before?
v_64_1,q_20_v_64_1,Reverse Lock-Out Pull Ring _ Ford How-To _ Ford-6WJlQFNhowI,"WEBVTT
Kind: captions
Language: en
00:00:00.000 --> 00:00:05.522
[MUSIC]
00:00:05.522 --> 00:00:08.722
Your vehicle comes with a feature that
can help prevent you from accidentally
00:00:08.722 --> 00:00:13.030
shifting into reverse while shifting into
a forward gear on a manual transmission.
00:00:13.030 --> 00:00:15.280
It's called the reverse
lock-out pull ring.
00:00:15.280 --> 00:00:16.330
Let me tell you about it.",http://people.csail.mit.edu/rishabhy/split_videos/Reverse Lock-Out Pull Ring _ Ford How-To _ Ford-6WJlQFNhowI_seg1.mp4,What gear does the reverse lock-out pull ring prevent you from slipping into?
v_90_9,q_4_v_90_9,Towing Overview _ Ford How-To _ Ford-yRbKET3t5sk,"00:02:05.218 --> 00:02:09.733
And finally, smart trailer tow connector
informs you of trailer connectivity
00:02:09.733 --> 00:02:13.653
issues, such as burned out lights,
and trailer battery problems.",http://people.csail.mit.edu/rishabhy/split_videos/Towing Overview _ Ford How-To _ Ford-yRbKET3t5sk_seg9.mp4,How can I check light issues?
