video_id,question_id,video_name,video_trans,video_link,question
v_95_1,q_4_v_95_1,EcoSelect _ Ford How-To _ Ford-Um28JeKN_iI,"WEBVTT
Kind: captions
Language: en
00:00:00.000 --> 00:00:05.441
[MUSIC]
00:00:05.441 --> 00:00:08.577
Did you know that your hybrid vehicle has
a feature that can help it drive more
00:00:08.577 --> 00:00:09.690
efficiently?
00:00:09.690 --> 00:00:10.860
Let me explain.",http://people.csail.mit.edu/rishabhy/split_videos/EcoSelect _ Ford How-To _ Ford-Um28JeKN_iI_seg1.mp4,On what models the EcoSelect is available?
v_25_1,q_9_v_25_1,How To Maximize EV Range _ Ford How-To _ Ford-Fq63BXNCGUs,"WEBVTT
Kind: captions
Language: en
00:00:04.630 --> 00:00:07.470
Did you know that there are a few
things you can do to maximize
00:00:07.470 --> 00:00:10.140
the electric range of your
plug in hybrid vehicle?
00:00:10.140 --> 00:00:13.560
As with any vehicle, there are some
basic rules you can follow.
00:00:13.560 --> 00:00:14.980
Let me explain.
00:00:14.980 --> 00:00:18.350
For starters, make sure to keep
your tires properly inflated,
00:00:18.350 --> 00:00:22.610
accelerate gradually from a stop,
brake smoothly, use heat and
00:00:22.610 --> 00:00:26.130
air conditioning moderately,
and maintain the speed limit.",http://people.csail.mit.edu/rishabhy/split_videos/How To Maximize EV Range _ Ford How-To _ Ford-Fq63BXNCGUs_seg1.mp4,How can you maximize the electric range of the vehicle?
v_23_8,q_3_v_23_8,Using SiriusXM Satellite Radio With SYNC 3 _ Ford How-To _ Ford-vWuKT_SnkXs,"00:02:31.040 --> 00:02:34.300
You can also input preset channels for
quick selection.
00:02:34.300 --> 00:02:37.362
To do so, tune to the channel
you wish to save, then touch and
00:02:37.362 --> 00:02:39.360
hold one of the memory preset buttons.
00:02:39.360 --> 00:02:44.420
The sound will mute for a brief moment
before resuming when the channel is saved.
00:02:44.420 --> 00:02:48.730
To add or view additional preset channels,
just touch the preset button.
00:02:48.730 --> 00:02:53.960
You can save up to 18 Sirius XM channels
with the three sets of presets.",http://people.csail.mit.edu/rishabhy/split_videos/Using SiriusXM Satellite Radio With SYNC 3 _ Ford How-To _ Ford-vWuKT_SnkXs_seg8.mp4,How many Sirius XM channels can be saved ?
v_49_6,q_10_v_49_6,Auto Climate Controls - Fiesta _ Ford How-To _ Ford-2YHmJtzFRPs,"00:01:35.971 --> 00:01:39.270
And here are a few other tips
you might be interested in.
00:01:39.270 --> 00:01:41.689
To cool down your car
quickly while in auto mode,
00:01:41.689 --> 00:01:44.525
adjust the temperature control
to the desired setting.
00:01:44.525 --> 00:01:45.986
Or press the MAX A/C button,
00:01:45.986 --> 00:01:49.500
which will automatically adjust
the fan speed to the highest setting.",http://people.csail.mit.edu/rishabhy/split_videos/Auto Climate Controls - Fiesta _ Ford How-To _ Ford-2YHmJtzFRPs_seg6.mp4,What does the MAX A/C button do?
v_37_1,q_18_v_37_1,Adaptive Cruise Control with Stop-and-Go _ Ford How-To _ Ford-LnUtjs-jeJA,"WEBVTT
Kind: captions
Language: en
00:00:00.120 --> 00:00:04.977
[MUSIC]
00:00:04.977 --> 00:00:08.494
Did you know that your Ford vehicle may
have a feature that can automatically help
00:00:08.494 --> 00:00:11.872
you keep your distance from the vehicle
ahead of you while in cruise control?
00:00:11.872 --> 00:00:15.370
It functions like normal cruise control,
but with one exception.
00:00:15.370 --> 00:00:16.900
Let me explain.",http://people.csail.mit.edu/rishabhy/split_videos/Adaptive Cruise Control with Stop-and-Go _ Ford How-To _ Ford-LnUtjs-jeJA_seg1.mp4,What might a feature help you do in cruise control?
v_4_1,q_11_v_4_1,Transit Connect 5-Passenger - 2nd-Row Folding Seats _ Ford How-to _ Ford-HHKY6z6BUhQ,"WEBVTT
Kind: captions
Language: en
00:00:00.183 --> 00:00:07.223
[MUSIC]
00:00:07.223 --> 00:00:10.453
The second row seats in your
Transit Connect wagon can be folded up or
00:00:10.453 --> 00:00:12.770
even removed for extra cargo space.
00:00:12.770 --> 00:00:14.480
Let me show you how to do it.
00:00:14.480 --> 00:00:16.400
To fold the second row seats forward,
00:00:16.400 --> 00:00:18.450
first push down the head
restraints like this.
00:00:19.530 --> 00:00:23.830
Now, find the strap located on the side
of the seat back closest to the door,
00:00:23.830 --> 00:00:26.260
here, and
pull it to fold the seat back down.
00:00:27.670 --> 00:00:32.380
Next, find the longer strap located in the
center of the backside of the seat back.
00:00:32.380 --> 00:00:35.610
Pull up to unlock it,
then lift the entire seat up to tumble it.
00:00:36.980 --> 00:00:39.820
Now, secure the seat by
locating the prop rod
00:00:39.820 --> 00:00:42.470
directly below the seat inside the floor.
00:00:42.470 --> 00:00:45.530
Lift it out and snap it onto
the prop rod latch, like this.",http://people.csail.mit.edu/rishabhy/split_videos/Transit Connect 5-Passenger - 2nd-Row Folding Seats _ Ford How-to _ Ford-HHKY6z6BUhQ_seg1.mp4,What is the first step to fold the seat for creating extra cargo space?
v_43_8,q_20_v_43_8,Lane Keeping System _ Ford How-To _ Ford-2K62ZvQis4I,"00:01:50.630 --> 00:01:53.520
Using the turn signal for
lane changes deactivates it.
00:01:53.520 --> 00:01:57.720
So it won't interfere in daily
driving with frequent turns and stops.
00:01:57.720 --> 00:02:01.630
Keep in mind, if you're driving and
don't have a firm grip on the wheel, or
00:02:01.630 --> 00:02:05.360
if you're on a straight part of the road
that doesn't require much steering input,
00:02:05.360 --> 00:02:09.290
the car may think you're not holding on,
and may alert you to do so.
00:02:09.290 --> 00:02:10.400
Any questions?",http://people.csail.mit.edu/rishabhy/split_videos/Lane Keeping System _ Ford How-To _ Ford-2K62ZvQis4I_seg8.mp4,What happens if you don't hold the steering wheel properly?
v_34_1,q_16_v_34_1,Improve Your Windshield Wiper Performance _ Ford How-To _ Ford-esaKAXXG0KM,"WEBVTT
Kind: captions
Language: en
00:00:00.000 --> 00:00:03.277
[MUSIC]
00:00:03.277 --> 00:00:06.654
Did you know that dirty glass or wiper
blades are one of the major reasons for
00:00:06.654 --> 00:00:09.020
streaks and
smears on your windshield when wiping?
00:00:10.170 --> 00:00:12.640
If this happens,
lift your wiper blades up and
  
00:00:12.640 --> 00:00:16.680
clean the entire windshield glass,
as well as the rubber blades.
00:00:16.680 --> 00:00:19.270
Be sure to clean the windshield
using a neutral detergent
00:00:19.270 --> 00:00:23.030
such as Motorcraft Premium
Windshield Washer Concentrate or
00:00:23.030 --> 00:00:26.960
Motorcraft Ultra-Clear Spray
Glass Cleaner, and a soft cloth.
00:00:26.960 --> 00:00:28.090
Then rinse with clear water.
00:00:29.330 --> 00:00:32.405
In extreme cases,
you may need to use a mild abrasive,
00:00:32.405 --> 00:00:36.480
non-chlorinated cleaner, and
wash the wiper blades using a sponge or
00:00:36.480 --> 00:00:40.860
soft cloth and rubbing alcohol, or
Premium Windshield Washer Fluid.
00:00:40.860 --> 00:00:45.060
If your wipers continue to smear your
windshield, you may need to replace them.
00:00:45.060 --> 00:00:45.920
Any questions?
00:00:45.920 --> 00:00:48.075
Go to FordOwner.com.
00:00:48.075 --> 00:00:58.075
[MUSIC]",http://people.csail.mit.edu/rishabhy/split_videos/Improve Your Windshield Wiper Performance _ Ford How-To _ Ford-esaKAXXG0KM_seg1.mp4,What brands of glass cleaner is recommended for my vehicle’s windows?
v_77_2,q_11_v_77_2,Charge Port Door Operation _ Ford How-To _ Ford-i03oHS_TMug,"00:00:15.175 --> 00:00:19.395
To open the charge port door,
just press the indent tab, here, and
00:00:19.395 --> 00:00:21.625
it will automatically spring open.",http://people.csail.mit.edu/rishabhy/split_videos/Charge Port Door Operation _ Ford How-To _ Ford-i03oHS_TMug_seg2.mp4,How does the charge chord door opens after pressing the tab?
v_50_5,q_20_v_50_5,One-Touch Power Windows _ Ford How-To _ Ford-cLKzpaEDdRk,"00:00:46.090 --> 00:00:48.750
For your safety, your windows
also have a bounce back feature.
00:00:48.750 --> 00:00:51.350
If you're closing a window and
it senses something in the way,
00:00:51.350 --> 00:00:53.450
it will automatically stop.
00:00:53.450 --> 00:00:55.750
That way, no one gets hurt and
nothing gets stuck.",http://people.csail.mit.edu/rishabhy/split_videos/One-Touch Power Windows _ Ford How-To _ Ford-cLKzpaEDdRk_seg5.mp4,What do the window control buttons look like?
v_33_6,q_10_v_33_6,Adaptive Cruise Control Using Tow_Haul Mode _ Ford How-To _ Ford-xe7aziYMt6w,"00:01:13.850 --> 00:01:18.030
You can adjust your follow distance using
the gap control on your steering wheel.
00:01:18.030 --> 00:01:20.950
Pressing it up decreases your
follow distance setting and
00:01:20.950 --> 00:01:23.910
allows your car to follow
at a closer distance.
00:01:23.910 --> 00:01:26.589
And pressing it down increases
your follow distance and
00:01:26.589 --> 00:01:30.320
expands the distance between you and
a car in front of you.",http://people.csail.mit.edu/rishabhy/split_videos/Adaptive Cruise Control Using Tow_Haul Mode _ Ford How-To _ Ford-xe7aziYMt6w_seg6.mp4,What is the function of the follow distance feature?
v_101_3,q_10_v_101_3,Electric Range and Reading the Gauges _ Ford How-To _ Ford-dR-BZWycAGk,"00:00:23.520 --> 00:00:27.080
To get to the screen, use the five-way
switch on your steering wheel and
00:00:27.080 --> 00:00:33.070
scroll to Engage, Empower, MyView,
and then Miles/Full Charge.
00:00:33.070 --> 00:00:36.730
This screen will also show up when
you select EV Now mode using the EV
00:00:36.730 --> 00:00:37.640
button here.",http://people.csail.mit.edu/rishabhy/split_videos/Electric Range and Reading the Gauges _ Ford How-To _ Ford-dR-BZWycAGk_seg3.mp4,Does the button location remain the same in each vehicle?
v_101_9,q_20_v_101_9,Electric Range and Reading the Gauges _ Ford How-To _ Ford-dR-BZWycAGk,"00:01:47.630 --> 00:01:51.520
Followed by the climate control system's
power use, which includes energy for
00:01:51.520 --> 00:01:53.079
the electric heater and AC compressor.",http://people.csail.mit.edu/rishabhy/split_videos/Electric Range and Reading the Gauges _ Ford How-To _ Ford-dR-BZWycAGk_seg9.mp4,What option is listed below climate control use?
v_37_6,q_9_v_37_6,Adaptive Cruise Control with Stop-and-Go _ Ford How-To _ Ford-LnUtjs-jeJA,"00:01:17.590 --> 00:01:21.426
The information display will now
show a green indicator light,
00:01:21.426 --> 00:01:24.703
the current gap setting,
and your desired set speed.
00:01:24.703 --> 00:01:28.372
And the vehicle graphic will illuminate
if the data of cruise control detects
00:01:28.372 --> 00:01:29.624
a vehicle in front of you.
00:01:29.624 --> 00:01:30.673
Still with me?
00:01:30.673 --> 00:01:32.170
Great.",http://people.csail.mit.edu/rishabhy/split_videos/Adaptive Cruise Control with Stop-and-Go _ Ford How-To _ Ford-LnUtjs-jeJA_seg6.mp4,What features does the cruise control information display show?
v_14_3,q_15_v_14_3,Universal Garage Door Opener with Homelink _ Ford How-To _ Ford-f7S6XOOLF8g,"00:01:14.500 --> 00:01:18.180
To program additional buttons, repeat
the steps we just walked through, but
00:01:18.180 --> 00:01:20.190
remember to choose a different button.",http://people.csail.mit.edu/rishabhy/split_videos/Universal Garage Door Opener with Homelink _ Ford How-To _ Ford-f7S6XOOLF8g_seg3.mp4,What should you do to program the additional buttons?
v_103_7,q_9_v_103_7,Electric Vehicle Charge Cord _ Ford How-To _ Ford-wQPORipGnZ8,"00:02:09.570 --> 00:02:13.270
You may also notice that the charge
cord has multiple LED indicators
00:02:13.270 --> 00:02:17.580
to indicate that charging is in progress
or if any problems have occurred.
00:02:17.580 --> 00:02:21.340
When plugged into an AC outlet,
and you see a solid green light,
00:02:21.340 --> 00:02:24.080
power is available, but
vehicle charging has not begun.
00:02:25.470 --> 00:02:27.770
A flashing green light means
the vehicle is charging.
00:02:28.960 --> 00:02:32.270
If you see a flashing
solid red triangle LED,
00:02:32.270 --> 00:02:37.290
a ground fault circuit interrupter fault
or charge cord fault has been detected.
00:02:37.290 --> 00:02:41.610
However, if at any time you see a flashing
amber LED light in the shape of an outlet
00:02:41.610 --> 00:02:46.020
plug, that means high temperature
at the AC plug has been detected.
00:02:46.020 --> 00:02:48.610
Have the outlet checked by
a qualified electrician and
00:02:48.610 --> 00:02:50.839
make sure the AC plug fits
firmly into the outlet.",http://people.csail.mit.edu/rishabhy/split_videos/Electric Vehicle Charge Cord _ Ford How-To _ Ford-wQPORipGnZ8_seg7.mp4,What does the charge cord LED indicators show?
v_37_2,q_9_v_37_2,Adaptive Cruise Control with Stop-and-Go _ Ford How-To _ Ford-LnUtjs-jeJA,"00:00:16.900 --> 00:00:21.180
Adaptive cruise control with stop and go
keeps a constant speed without having to
00:00:21.180 --> 00:00:25.510
use the accelerator and brake pedal but it
also automatically maintains a comfortable
00:00:25.510 --> 00:00:28.330
preset distance from
the vehicle in front of you and
00:00:28.330 --> 00:00:31.350
can bring the vehicle to a complete
stop if needed in heavy traffic.",http://people.csail.mit.edu/rishabhy/split_videos/Adaptive Cruise Control with Stop-and-Go _ Ford How-To _ Ford-LnUtjs-jeJA_seg2.mp4,Can adaptive cruise control keep me at a constant speed?
v_50_5,q_14_v_50_5,One-Touch Power Windows _ Ford How-To _ Ford-cLKzpaEDdRk,"00:00:46.090 --> 00:00:48.750
For your safety, your windows
also have a bounce back feature.
00:00:48.750 --> 00:00:51.350
If you're closing a window and
it senses something in the way,
00:00:51.350 --> 00:00:53.450
it will automatically stop.
00:00:53.450 --> 00:00:55.750
That way, no one gets hurt and
nothing gets stuck.",http://people.csail.mit.edu/rishabhy/split_videos/One-Touch Power Windows _ Ford How-To _ Ford-cLKzpaEDdRk_seg5.mp4,What prevents anything from getting stuck in the windows?
v_107_3,q_19_v_107_3,F-150 Box Side Step _ Ford How-To _ Ford-dcsLsT9KpiU,"00:00:27.220 --> 00:00:32.063
To stow it, push the step in on either
side of the button until it fully latches
00:00:32.063 --> 00:00:33.116
into position.",http://people.csail.mit.edu/rishabhy/split_videos/F-150 Box Side Step _ Ford How-To _ Ford-dcsLsT9KpiU_seg3.mp4,How do I stow the step on my vehicle?
v_50_1,q_17_v_50_1,One-Touch Power Windows _ Ford How-To _ Ford-cLKzpaEDdRk,"WEBVTT
Kind: captions
Language: en
00:00:00.000 --> 00:00:04.593
[MUSIC]
00:00:04.593 --> 00:00:05.774
Did you know you can open or
00:00:05.774 --> 00:00:09.400
close your window all the way without
having to hold the button down?
00:00:09.400 --> 00:00:11.190
Here are a few simple
steps on how to use it.
00:00:12.320 --> 00:00:15.800
To open your window all the way,
press the switch down firmly and let go.
00:00:17.110 --> 00:00:20.270
To open it just a little, press it lightly
and let go when you want it to stop.",http://people.csail.mit.edu/rishabhy/split_videos/One-Touch Power Windows _ Ford How-To _ Ford-cLKzpaEDdRk_seg1.mp4,What should you do to open the car windows completely?
v_26_2,q_9_v_26_2,How to Set Up Pro Trailer Backup Assist  _ Ford How-To _ Ford-oeF7w7ngcYM,"00:00:17.290 --> 00:00:20.540
Before you begin, you'll need a few
things to help with the setup.
00:00:20.540 --> 00:00:25.230
Your supplied quick start setup guide with
measurement card, a tape measure, a pen or
00:00:25.230 --> 00:00:29.490
pencil, an assistant to help out if needed
as well as the checkered sticker that
00:00:29.490 --> 00:00:32.110
comes with your guide which
I'll tell you about later.",http://people.csail.mit.edu/rishabhy/split_videos/How to Set Up Pro Trailer Backup Assist  _ Ford How-To _ Ford-oeF7w7ngcYM_seg2.mp4,What are the materials and tools needed before you start the setup?
v_3_5,q_13_v_3_5,Transit Battery Location _ Ford How-To _ Ford-xglmBiyTifQ,"00:01:38.526 --> 00:01:39.932
To remove the battery cover,
00:01:39.932 --> 00:01:44.100
first remove the small panel that
covers the negative battery cable.
00:01:44.100 --> 00:01:47.050
Once the panel is off, you'll need
to loosen the nuts on the negative
00:01:47.050 --> 00:01:49.680
pull clamps and
remove the cable from the battery.
00:01:49.680 --> 00:01:52.608
Next, unsnap the tab in the front, here.
00:01:52.608 --> 00:01:55.984
Then, slide the lid forward until
the two additional front-side tabs
00:01:55.984 --> 00:01:57.830
come unattached.
00:01:57.830 --> 00:02:01.028
Now, lift and pull the cover to remove it.
00:02:01.028 --> 00:02:03.426
Then, loosen the nuts on
the positive pull clamps and
00:02:03.426 --> 00:02:05.580
remove the clamps from the battery.
00:02:05.580 --> 00:02:09.139
Be sure to use the lift handles
provided when removing the batteries,
00:02:09.139 --> 00:02:10.539
since they are very heavy.
00:02:10.539 --> 00:02:14.739
You may have a single battery. To replace
it with the cover panel off, loosen and
00:02:14.739 --> 00:02:17.060
remove the negative pull clamp.
00:02:17.060 --> 00:02:20.798
Then rotate the battery and
remove the positive pull clamp.
00:02:20.798 --> 00:02:24.062
To install the new battery,
just follow the same directions, but
00:02:24.062 --> 00:02:25.180
in the reverse order.
00:02:26.520 --> 00:02:30.043
Any questions, go to FordOwner.com.",http://people.csail.mit.edu/rishabhy/split_videos/Transit Battery Location _ Ford How-To _ Ford-xglmBiyTifQ_seg5.mp4,Why should you be sure to use the liift handles provided when removing the batteries?
v_104_2,q_3_v_104_2,Enhanced Active Park Assist with Side Sensing System _ Ford How-To _ Ford-fBF2E6gjwRU,"00:00:22.890 --> 00:00:25.210
To activate the park assist feature,
00:00:25.210 --> 00:00:28.670
press the active park assist button
on the center console, here.
00:00:28.670 --> 00:00:31.400
Then signal to indicate which side
you'd like the vehicle to search.
00:00:32.520 --> 00:00:35.450
An information screen will
appear on your center display.
00:00:35.450 --> 00:00:39.120
And the system will begin to scan for
available parking spots.
00:00:39.120 --> 00:00:42.160
Once an appropriate spot is found,
you’ll hear a chime and
00:00:42.160 --> 00:00:44.910
see a spot found message on your screen.
00:00:44.910 --> 00:00:48.180
Follow the prompts on your screen,
accelerating, shifting and
00:00:48.180 --> 00:00:50.070
braking as needed.
00:00:50.070 --> 00:00:52.180
And be sure to watch your mirrors and
your surroundings for
00:00:52.180 --> 00:00:54.660
any objects which you may
be getting too close to.",http://people.csail.mit.edu/rishabhy/split_videos/Enhanced Active Park Assist with Side Sensing System _ Ford How-To _ Ford-fBF2E6gjwRU_seg2.mp4,Do you need to put your turn single on for park assist to find a spot for you to park in?
v_94_4,q_12_v_94_4,Track Apps - Accelerometer_Acceleration Timer _ Ford How-To _ Ford-0WtDHkyZJxg,"00:00:59.665 --> 00:01:03.545
To access it use the five-way switch on
the left side of your steering wheel.
00:01:03.545 --> 00:01:06.595
Scroll to acceleration timer and
press okay.
00:01:06.595 --> 00:01:10.685
The acceleration timer also has
the ability to begin automatically, or
00:01:10.685 --> 00:01:12.305
use the built-in countdown start.",http://people.csail.mit.edu/rishabhy/split_videos/Track Apps - Accelerometer_Acceleration Timer _ Ford How-To _ Ford-0WtDHkyZJxg_seg4.mp4,can the controls be accessed via the steering wheel?
v_31_3,q_3_v_31_3,How To Use Trailer Reverse Guidance _ Ford How-To _ Ford-U2Z50I1apDA,"00:00:41.960 --> 00:00:43.760
If you turn the trailer to the right,
00:00:43.760 --> 00:00:47.240
you'll see the right side of your
vehicle and trailer and vice versa.
00:00:47.240 --> 00:00:51.480
You can switch views manually at
any time by using the arrow keys.
00:00:51.480 --> 00:00:57.820
Either full driver, partial driver, 50-50,
partial passenger or full passenger.
00:00:58.990 --> 00:01:01.740
Pressing the Camera icon takes
you to Normal Rear View,
00:01:01.740 --> 00:01:05.160
which allows you to see your trailer hitch
or what is directly behind your truck.
00:01:06.850 --> 00:01:10.340
Pressing the Plus button zooms in,
pressing the Return or
00:01:10.340 --> 00:01:14.610
Back button takes you back to
the 360 degree camera system.
00:01:14.610 --> 00:01:16.650
And Auto returns you to
Automatic View Mode.",http://people.csail.mit.edu/rishabhy/split_videos/How To Use Trailer Reverse Guidance _ Ford How-To _ Ford-U2Z50I1apDA_seg3.mp4,Can you switch views manually?
v_47_3,q_3_v_47_3,Mustang Front-Seat Functionality _ Ford How-To _ Ford-LgqfbRlZOoc,"00:00:28.130 --> 00:00:31.080
To raise or lower the seat,
pull up on the lever located on
00:00:31.080 --> 00:00:35.190
the side of the seat closest to the door
to raise it and press down to lower it.
00:00:36.770 --> 00:00:39.680
You can also change the angle
of the seatback by pulling up on
00:00:39.680 --> 00:00:41.980
the adjustment lever on
the side of the seatback.
00:00:41.980 --> 00:00:45.490
Leaning backward or forward to the desired
position and then releasing the lever.",http://people.csail.mit.edu/rishabhy/split_videos/Mustang Front-Seat Functionality _ Ford How-To _ Ford-LgqfbRlZOoc_seg3.mp4,how do you raise the height of the seat?
v_3_5,q_6_v_3_5,Transit Battery Location _ Ford How-To _ Ford-xglmBiyTifQ,"00:01:38.526 --> 00:01:39.932
To remove the battery cover,
00:01:39.932 --> 00:01:44.100
first remove the small panel that
covers the negative battery cable.
00:01:44.100 --> 00:01:47.050
Once the panel is off, you'll need
to loosen the nuts on the negative
00:01:47.050 --> 00:01:49.680
pull clamps and
remove the cable from the battery.
00:01:49.680 --> 00:01:52.608
Next, unsnap the tab in the front, here.
00:01:52.608 --> 00:01:55.984
Then, slide the lid forward until
the two additional front-side tabs
00:01:55.984 --> 00:01:57.830
come unattached.
00:01:57.830 --> 00:02:01.028
Now, lift and pull the cover to remove it.
00:02:01.028 --> 00:02:03.426
Then, loosen the nuts on
the positive pull clamps and
00:02:03.426 --> 00:02:05.580
remove the clamps from the battery.
00:02:05.580 --> 00:02:09.139
Be sure to use the lift handles
provided when removing the batteries,
00:02:09.139 --> 00:02:10.539
since they are very heavy.
00:02:10.539 --> 00:02:14.739
You may have a single battery. To replace
it with the cover panel off, loosen and
00:02:14.739 --> 00:02:17.060
remove the negative pull clamp.
00:02:17.060 --> 00:02:20.798
Then rotate the battery and
remove the positive pull clamp.
00:02:20.798 --> 00:02:24.062
To install the new battery,
just follow the same directions, but
00:02:24.062 --> 00:02:25.180
in the reverse order.
00:02:26.520 --> 00:02:30.043
Any questions, go to FordOwner.com.",http://people.csail.mit.edu/rishabhy/split_videos/Transit Battery Location _ Ford How-To _ Ford-xglmBiyTifQ_seg5.mp4,how do you remove a single battery?
v_77_2,q_13_v_77_2,Charge Port Door Operation _ Ford How-To _ Ford-i03oHS_TMug,"00:00:15.175 --> 00:00:19.395
To open the charge port door,
just press the indent tab, here, and
00:00:19.395 --> 00:00:21.625
it will automatically spring open.",http://people.csail.mit.edu/rishabhy/split_videos/Charge Port Door Operation _ Ford How-To _ Ford-i03oHS_TMug_seg2.mp4,What does the indent tab do?
v_5_7,q_8_v_5_7,F-150 Dual-Zone Electronic Automatic Temperature Control _ Ford How-To _ Ford-F7_yaT8R550,"00:01:28.040 --> 00:01:30.508
To set a separate temperature for
the front passenger side,
00:01:30.508 --> 00:01:35.360
press the dual-zone button or just turn
the knob to activate Dual-Zone control,
00:01:35.360 --> 00:01:38.370
and adjust the temperature for
the passenger side.
00:01:38.370 --> 00:01:40.340
An amber light will illuminate
to let you know it's on.
00:01:40.340 --> 00:01:44.270
And you'll see the temperature displayed
in the upper right corner of the screen.
00:01:44.270 --> 00:01:46.560
But, the driver's
temperature will not change.",http://people.csail.mit.edu/rishabhy/split_videos/F-150 Dual-Zone Electronic Automatic Temperature Control _ Ford How-To _ Ford-F7_yaT8R550_seg7.mp4,How do I set a different temperature for the passenger?
v_62_1,q_20_v_62_1,Remote Start System _ Ford How-To _ Ford-SPppfyT5M5s,"WEBVTT
Kind: captions
Language: en
00:00:00.345 --> 00:00:05.499
[MUSIC]
00:00:05.499 --> 00:00:09.250
Did you know you can start you
car before you even get in it?
00:00:09.250 --> 00:00:13.700
In fact you can start it from
as far as 325 feet away.
00:00:13.700 --> 00:00:14.420
Let me show you how.",http://people.csail.mit.edu/rishabhy/split_videos/Remote Start System _ Ford How-To _ Ford-SPppfyT5M5s_seg1.mp4,Does my car feature allows me to start it before I get into it?
v_31_2,q_20_v_31_2,How To Use Trailer Reverse Guidance _ Ford How-To _ Ford-U2Z50I1apDA,"00:00:13.370 --> 00:00:15.540
Once you've input
the correct measurements and
00:00:15.540 --> 00:00:18.270
placed the sticker as explained
in the how to set up video.
00:00:19.570 --> 00:00:21.130
When you shift into reverse,
00:00:21.130 --> 00:00:25.170
press the Camera button to expand
the menu options on the display screen.
00:00:25.170 --> 00:00:28.420
Then press the Trailer icon and
select the trailer you want.
00:00:28.420 --> 00:00:34.030
You will then see the camera view on
the side where your trailer is moving,
00:00:34.030 --> 00:00:36.300
or both sides when the trailer
is directly behind you.
00:00:37.360 --> 00:00:41.960
Auto mode, which is the default mode,
changes views with the trailer direction.",http://people.csail.mit.edu/rishabhy/split_videos/How To Use Trailer Reverse Guidance _ Ford How-To _ Ford-U2Z50I1apDA_seg2.mp4,Where can I find instructions on the proper place to adhere the sticker for the trailer reverse guidance system?
v_9_4,q_10_v_9_4,360 Camera with Split-view Display _ Ford How-To _ Ford-2asWY4qcJtI,"00:00:40.290 --> 00:00:44.943
Green, yellow, or red highlights show up
wherever the closest object detected is
00:00:44.943 --> 00:00:46.414
when you're in reverse.",http://people.csail.mit.edu/rishabhy/split_videos/360 Camera with Split-view Display _ Ford How-To _ Ford-2asWY4qcJtI_seg4.mp4,What are the significance of the highlights?
v_79_1,q_17_v_79_1,Chrome Care _ Ford How-To _ Ford-kI8f6UFhYDk,"WEBVTT
Kind: captions
Language: en
00:00:00.000 --> 00:00:04.506
[MUSIC]
00:00:04.506 --> 00:00:08.071
You may be interested to know that your
Ford vehicle features chrome plated
00:00:08.071 --> 00:00:12.470
components that require special care to
help preserve its shine and appearance.
00:00:12.470 --> 00:00:13.870
Let me tell you about it.",http://people.csail.mit.edu/rishabhy/split_videos/Chrome Care _ Ford How-To _ Ford-kI8f6UFhYDk_seg1.mp4,how do i care for my chrome
v_37_1,q_12_v_37_1,Adaptive Cruise Control with Stop-and-Go _ Ford How-To _ Ford-LnUtjs-jeJA,"WEBVTT
Kind: captions
Language: en
00:00:00.120 --> 00:00:04.977
[MUSIC]
00:00:04.977 --> 00:00:08.494
Did you know that your Ford vehicle may
have a feature that can automatically help
00:00:08.494 --> 00:00:11.872
you keep your distance from the vehicle
ahead of you while in cruise control?
00:00:11.872 --> 00:00:15.370
It functions like normal cruise control,
but with one exception.
00:00:15.370 --> 00:00:16.900
Let me explain.",http://people.csail.mit.edu/rishabhy/split_videos/Adaptive Cruise Control with Stop-and-Go _ Ford How-To _ Ford-LnUtjs-jeJA_seg1.mp4,What does the adaptive cruise control with stop-and-go do?
v_17_4,q_12_v_17_4,6-Speed SelectShift Automatic Transmission _ Ford How-To _ Ford-h0mpG7CSWgc,"00:00:40.590 --> 00:00:43.575
Keep in mind, even though you
are manually changing gears,
00:00:43.575 --> 00:00:45.910
SelectShift will automatically
make some shifts for
00:00:45.910 --> 00:00:50.190
you, if your enter speed is to high,
or if your RPMs are too low.
00:00:50.190 --> 00:00:52.970
And once you've gone into Sport Mode,
00:00:52.970 --> 00:00:55.470
your car will stay there until
you shift back to Drive Mode.",http://people.csail.mit.edu/rishabhy/split_videos/6-Speed SelectShift Automatic Transmission _ Ford How-To _ Ford-h0mpG7CSWgc_seg4.mp4,How do I take my car out of sport mode?
v_107_2,q_19_v_107_2,F-150 Box Side Step _ Ford How-To _ Ford-dcsLsT9KpiU,"00:00:14.850 --> 00:00:17.220
To extend the step from
its stowed position,
00:00:17.220 --> 00:00:19.820
simply press down on the release
with your foot here.
00:00:20.840 --> 00:00:24.100
To help avoid injury,
the box step has a slow release
00:00:24.100 --> 00:00:27.220
that prevents the step from
springing out too quickly.",http://people.csail.mit.edu/rishabhy/split_videos/F-150 Box Side Step _ Ford How-To _ Ford-dcsLsT9KpiU_seg2.mp4,How to Extend the step?
