video_id,question_id,video_name,video_trans,video_link,question
v_62_1,q_19_v_62_1,Remote Start System _ Ford How-To _ Ford-SPppfyT5M5s,"WEBVTT
Kind: captions
Language: en
00:00:00.345 --> 00:00:05.499
[MUSIC]
00:00:05.499 --> 00:00:09.250
Did you know you can start you
car before you even get in it?
00:00:09.250 --> 00:00:13.700
In fact you can start it from
as far as 325 feet away.
00:00:13.700 --> 00:00:14.420
Let me show you how.",http://people.csail.mit.edu/rishabhy/split_videos/Remote Start System _ Ford How-To _ Ford-SPppfyT5M5s_seg1.mp4,How many feet away can I be to start my car?
v_105_3,q_9_v_105_3,Enhanced Upfitter Switches _ Ford How-To _ Ford-O7a4J7B17zs,"00:00:29.580 --> 00:00:31.031
To help power your upfit needs,
00:00:31.031 --> 00:00:34.630
we've increased the circuit capacity
over the previous generation.
00:00:34.630 --> 00:00:37.300
There are now four 25 amp circuits.
00:00:37.300 --> 00:00:42.010
Plus two 40 amp circuits which can be
configured to be hot at all times.
00:00:42.010 --> 00:00:43.890
So you don't need to have
the vehicle running for power.",http://people.csail.mit.edu/rishabhy/split_videos/Enhanced Upfitter Switches _ Ford How-To _ Ford-O7a4J7B17zs_seg3.mp4,Do I need the vehicle running to use power?
v_47_2,q_17_v_47_2,Mustang Front-Seat Functionality _ Ford How-To _ Ford-LgqfbRlZOoc,"00:00:16.490 --> 00:00:20.200
To adjust the manual seat lift the bar
located in front of the seat and
00:00:20.200 --> 00:00:21.110
slide your seat forward.
00:00:21.110 --> 00:00:24.650
Or backward to your desired position and
release the bar.
00:00:24.650 --> 00:00:28.130
Be sure to rock the seat a little to
make sure it's locked into place.",http://people.csail.mit.edu/rishabhy/split_videos/Mustang Front-Seat Functionality _ Ford How-To _ Ford-LgqfbRlZOoc_seg2.mp4,How can you adjust the seat?
v_73_1,q_1_v_73_1,Center High Mounted Stop Lamp (CHMSL) Camera _ Ford How-To _ Ford-Zbm44fDvSB0,"WEBVTT
Kind: captions
Language: en
00:00:00.000 --> 00:00:04.555
[MUSIC]
00:00:04.555 --> 00:00:07.496
Your vehicle may be equipped with
a convenient camera that can be
00:00:07.496 --> 00:00:10.000
helpful when hooking up a trailer and
more.
00:00:10.000 --> 00:00:11.200
Let me explain.",http://people.csail.mit.edu/rishabhy/split_videos/Center High Mounted Stop Lamp (CHMSL) Camera _ Ford How-To _ Ford-Zbm44fDvSB0_seg1.mp4,What may your vehicle be equipped with?
v_39_1,q_7_v_39_1,Integrated Tailgate Step _ Ford How-To _ Ford-0lRdig2hlog,"WEBVTT
Kind: captions
Language: en
00:00:00.313 --> 00:00:03.780
[MUSIC]
00:00:03.780 --> 00:00:07.144
For your convenience, your vehicle may
have an integrated tailgate step and
00:00:07.144 --> 00:00:10.660
grab bar that can be helpful when
climbing into the bed of your truck.
00:00:10.660 --> 00:00:11.850
Let me tell you about it.",http://people.csail.mit.edu/rishabhy/split_videos/Integrated Tailgate Step _ Ford How-To _ Ford-0lRdig2hlog_seg1.mp4,How can I climb onto the bed?
v_76_4,q_16_v_76_4,Storage   Mustang _ Ford How-To _ Ford-oF8We3Di4Z0,"00:00:36.240 --> 00:00:40.490
Of course, you can always put items in the
glove box located on the passenger side.
00:00:40.490 --> 00:00:43.097
Just press the button in
the upper left corner to open it.
00:00:43.097 --> 00:00:46.340
You'll notice that there's a hidden
compartment inside the glove box
00:00:46.340 --> 00:00:50.137
which provides extra storage space, and
the perfect spot for your owner's manual.
00:00:50.137 --> 00:00:52.548
To access it, press the yellow tab.
00:00:52.548 --> 00:00:54.694
And, in case you need even more space,
00:00:54.694 --> 00:00:57.700
each door pocket provides
additional storage spots.",http://people.csail.mit.edu/rishabhy/split_videos/Storage   Mustang _ Ford How-To _ Ford-oF8We3Di4Z0_seg4.mp4,How do I open the hidden compartment in the glove box?
v_97_3,q_5_v_97_3,Electric Parking Brake Owner Guide _ Ford How-To _ Ford-Qrl3w8RBP6Q,"00:00:21.325 --> 00:00:25.154
To release it make sure your
foot is on the brake, and
00:00:25.154 --> 00:00:28.647
the ignition is on,
then push the switch down.",http://people.csail.mit.edu/rishabhy/split_videos/Electric Parking Brake Owner Guide _ Ford How-To _ Ford-Qrl3w8RBP6Q_seg3.mp4,How do I release my parking brake?
v_33_7,q_18_v_33_7,Adaptive Cruise Control Using Tow_Haul Mode _ Ford How-To _ Ford-xe7aziYMt6w,"00:01:30.320 --> 00:01:34.050
In fact, there are four different
gaps that you can choose from.
00:01:34.050 --> 00:01:38.140
One bar, or the sportiest setting,
gets you the smallest gap.
00:01:38.140 --> 00:01:40.720
Two bars, which is the default gap.
00:01:40.720 --> 00:01:45.680
Three bars, or four, which is the comfort
setting and gives you the biggest gap.",http://people.csail.mit.edu/rishabhy/split_videos/Adaptive Cruise Control Using Tow_Haul Mode _ Ford How-To _ Ford-xe7aziYMt6w_seg7.mp4,What is the comfort setting for the smooth driving of the car?
v_9_1,q_6_v_9_1,360 Camera with Split-view Display _ Ford How-To _ Ford-2asWY4qcJtI,"WEBVTT
Kind: captions
Language: en
00:00:00.000 --> 00:00:04.436
[MUSIC]
00:00:04.436 --> 00:00:08.110
Your vehicle may have a feature that
gives you a complete view all around it.
00:00:08.110 --> 00:00:11.970
Let me explain. The 360 degree
Camera with Split-view Display
00:00:11.970 --> 00:00:15.440
uses cameras mounted in the front grill,
tailgate handle, and
00:00:15.440 --> 00:00:18.590
side view mirrors to give you a continuous
view of everything around you.",http://people.csail.mit.edu/rishabhy/split_videos/360 Camera with Split-view Display _ Ford How-To _ Ford-2asWY4qcJtI_seg1.mp4,where are the cameras are installed in the car ?
v_49_2,q_12_v_49_2,Auto Climate Controls - Fiesta _ Ford How-To _ Ford-2YHmJtzFRPs,"00:00:11.610 --> 00:00:14.840
First, you'll notice all the normal
climate features you would typically find
00:00:14.840 --> 00:00:16.150
on most cars.
00:00:16.150 --> 00:00:20.250
A climate system power button, which turns
the climate control system off and on.
00:00:20.250 --> 00:00:24.370
A fan speed control or a circulating air
button that let's you switch between
00:00:24.370 --> 00:00:27.450
outside air and
air circulating within the car.
00:00:27.450 --> 00:00:30.395
A distribution control that lets you
choose whether you want the air flow to
00:00:30.395 --> 00:00:34.505
come through the dashboard vents,
the floor vents, the defrost
00:00:34.505 --> 00:00:39.085
vent at the base of the windshield,
or a combination of multiple vents.
00:00:39.085 --> 00:00:41.552
An air conditioning or AC, button.
00:00:41.552 --> 00:00:44.288
Max defrost and rear defrost buttons.
00:00:44.288 --> 00:00:45.850
And a max A/C button.",http://people.csail.mit.edu/rishabhy/split_videos/Auto Climate Controls - Fiesta _ Ford How-To _ Ford-2YHmJtzFRPs_seg2.mp4,How do you turn on the defrost?
v_26_5,q_2_v_26_5,How to Set Up Pro Trailer Backup Assist  _ Ford How-To _ Ford-oeF7w7ngcYM,"00:02:29.841 --> 00:02:34.098
First, measure the horizontal distance
from the license plate to the center of
00:02:34.098 --> 00:02:35.889
the hitch ball and write it down.
00:02:35.889 --> 00:02:40.242
Next, measure the horizontal distance from
the center of the hitch ball to the center
00:02:40.242 --> 00:02:41.148
of the sticker and
00:02:41.148 --> 00:02:44.731
the distance from the rear-view
camera to the center of the sticker.
00:02:44.731 --> 00:02:49.037
Keep in mind, the location is not
dependent on a straight or A frame type,
00:02:49.037 --> 00:02:53.211
but based on where a surface is
available that meets the requirements.
00:02:53.211 --> 00:02:57.236
And finally, the horizontal distance from
the tailgate to the center of the trailer
00:02:57.236 --> 00:02:59.000
axle if it's a single axle trailer.
00:03:00.080 --> 00:03:01.280
If the trailer has two or
00:03:01.280 --> 00:03:05.000
more axles, measure to the center
point between both axles, here.",http://people.csail.mit.edu/rishabhy/split_videos/How to Set Up Pro Trailer Backup Assist  _ Ford How-To _ Ford-oeF7w7ngcYM_seg5.mp4,How does the horizontal distance differ in single axil and multi axil vehicles?
v_99_1,q_11_v_99_1,Track Apps - Line Lock _ Ford How-To _ Ford-vs7uPnHEvAo,"WEBVTT
Kind: captions
Language: en
00:00:00.000 --> 00:00:05.947
[MUSIC]
00:00:05.947 --> 00:00:09.731
Your Mustang has a feature that allows you
to do a burn out to heat up your tires for
00:00:09.731 --> 00:00:12.040
an improved track experience.
00:00:12.040 --> 00:00:15.430
It's called Line Lock and
it's part of the Track Apps feature.
00:00:15.430 --> 00:00:19.830
When turned on, the front brakes are
locked so the rear wheels can spin freely.
00:00:19.830 --> 00:00:23.690
This is helpful when doing a burnout to
heat up the tires for better traction.",http://people.csail.mit.edu/rishabhy/split_videos/Track Apps - Line Lock _ Ford How-To _ Ford-vs7uPnHEvAo_seg1.mp4,What is line lock that I see under track app?
v_37_3,q_20_v_37_3,Adaptive Cruise Control with Stop-and-Go _ Ford How-To _ Ford-LnUtjs-jeJA,"00:00:32.930 --> 00:00:37.010
To set the cruising speed, use the cruise
control switch on your steering wheel.
00:00:37.010 --> 00:00:40.903
Press On, accelerate to your
desired speed and press Set.
00:00:40.903 --> 00:00:44.181
Then take your foot off the accelerator.",http://people.csail.mit.edu/rishabhy/split_videos/Adaptive Cruise Control with Stop-and-Go _ Ford How-To _ Ford-LnUtjs-jeJA_seg3.mp4,Where are the cruise control dials for setting speeds?
v_86_8,q_14_v_86_8,SYNC 3 Overview - Customizable Settings _ SYNC 3 How-To _ Ford-4c3WN1usCGw,"00:02:14.820 --> 00:02:17.680
If you ever want a quick
refresher of what each option is,
00:02:17.680 --> 00:02:22.180
press the information icon at any time and
a brief description will occur.
00:02:22.180 --> 00:02:25.290
Under the same settings menu,
you can modify your Bluetooth and
00:02:25.290 --> 00:02:31.170
navigation settings if equipped, as well
as mobile apps, voice control and more.",http://people.csail.mit.edu/rishabhy/split_videos/SYNC 3 Overview - Customizable Settings _ SYNC 3 How-To _ Ford-4c3WN1usCGw_seg8.mp4,How do I modify bluetooth and navigation settings?
v_39_2,q_22_v_39_2,Integrated Tailgate Step _ Ford How-To _ Ford-0lRdig2hlog,"00:00:11.850 --> 00:00:15.020
To use the step, first lower the tailgate,
00:00:15.020 --> 00:00:18.950
then press the black release button in
the center of the step molding, here.
00:00:18.950 --> 00:00:20.470
The step will pop out a little, so
00:00:20.470 --> 00:00:23.360
just pull it all the way until it
gently falls into a lower position.
00:00:24.710 --> 00:00:27.860
Next, grab the yellow bar
top to the left of the step.
00:00:27.860 --> 00:00:30.410
Pull until the black bar
is fully extended and
00:00:30.410 --> 00:00:32.920
lift it up until it's locked into place.
00:00:32.920 --> 00:00:35.280
Then, pull the chrome interior
bar all of the way up.
00:00:36.450 --> 00:00:39.410
You'll know the bar is fully
extended when you hear a click.
00:00:39.410 --> 00:00:42.930
The bar can be used as a grab handle to
help pull yourself up into the truck bed.",http://people.csail.mit.edu/rishabhy/split_videos/Integrated Tailgate Step _ Ford How-To _ Ford-0lRdig2hlog_seg2.mp4,How do I use the grab rail?
v_47_3,q_5_v_47_3,Mustang Front-Seat Functionality _ Ford How-To _ Ford-LgqfbRlZOoc,"00:00:28.130 --> 00:00:31.080
To raise or lower the seat,
pull up on the lever located on
00:00:31.080 --> 00:00:35.190
the side of the seat closest to the door
to raise it and press down to lower it.
00:00:36.770 --> 00:00:39.680
You can also change the angle
of the seatback by pulling up on
00:00:39.680 --> 00:00:41.980
the adjustment lever on
the side of the seatback.
00:00:41.980 --> 00:00:45.490
Leaning backward or forward to the desired
position and then releasing the lever.",http://people.csail.mit.edu/rishabhy/split_videos/Mustang Front-Seat Functionality _ Ford How-To _ Ford-LgqfbRlZOoc_seg3.mp4,How to raise or lower the seat ?
v_23_8,q_8_v_23_8,Using SiriusXM Satellite Radio With SYNC 3 _ Ford How-To _ Ford-vWuKT_SnkXs,"00:02:31.040 --> 00:02:34.300
You can also input preset channels for
quick selection.
00:02:34.300 --> 00:02:37.362
To do so, tune to the channel
you wish to save, then touch and
00:02:37.362 --> 00:02:39.360
hold one of the memory preset buttons.
00:02:39.360 --> 00:02:44.420
The sound will mute for a brief moment
before resuming when the channel is saved.
00:02:44.420 --> 00:02:48.730
To add or view additional preset channels,
just touch the preset button.
00:02:48.730 --> 00:02:53.960
You can save up to 18 Sirius XM channels
with the three sets of presets.",http://people.csail.mit.edu/rishabhy/split_videos/Using SiriusXM Satellite Radio With SYNC 3 _ Ford How-To _ Ford-vWuKT_SnkXs_seg8.mp4,WHAT IS DIFFERENT BETWEEN TO DRIVE A CAR INTO THE HIGHWAY AND CITY
v_14_5,q_9_v_14_5,Universal Garage Door Opener with Homelink _ Ford How-To _ Ford-f7S6XOOLF8g,"00:01:35.175 --> 00:01:39.150
Great, then here are fewer other
tips that you might find helpful.
00:01:39.150 --> 00:01:42.150
To program a transmitter that was
previously linked to another home link
00:01:42.150 --> 00:01:46.030
system, press and hold the HomeLink button
you want to control your garage door
00:01:46.030 --> 00:01:48.130
until the indicator light starts to flash.
00:01:48.130 --> 00:01:51.420
Without letting go of the button,
turn the ignition on in you car and
00:01:51.420 --> 00:01:52.890
your programming should be complete.
00:01:54.170 --> 00:01:54.844
Any questions?",http://people.csail.mit.edu/rishabhy/split_videos/Universal Garage Door Opener with Homelink _ Ford How-To _ Ford-f7S6XOOLF8g_seg5.mp4,When a transmitter was already programmed to work with another homelink garage door opening system can it be reprogrammed to work with yours?
v_103_2,q_3_v_103_2,Electric Vehicle Charge Cord _ Ford How-To _ Ford-wQPORipGnZ8,"00:00:16.040 --> 00:00:19.980
The charge cord may be located behind
the driver's seat, depending on model.
00:00:19.980 --> 00:00:22.880
Just lift the carpeted
floor panel to access it.",http://people.csail.mit.edu/rishabhy/split_videos/Electric Vehicle Charge Cord _ Ford How-To _ Ford-wQPORipGnZ8_seg2.mp4,Where is the charge port located?
v_33_5,q_8_v_33_5,Adaptive Cruise Control Using Tow_Haul Mode _ Ford How-To _ Ford-xe7aziYMt6w,"00:00:54.590 --> 00:00:59.120
Once adaptive cruise is on, it uses radar
to constantly scan for slower vehicles in
00:00:59.120 --> 00:01:03.100
front of you and automatically adjust
your speed to maintain the gap.
00:01:03.100 --> 00:01:04.630
You may notice that on occasion,
00:01:04.630 --> 00:01:07.600
you go slower than you
initially set your cruise for.
00:01:07.600 --> 00:01:10.540
But don't worry,
the system is still working.
00:01:10.540 --> 00:01:13.850
Once traffic is cleared,
you'll return to the speed you set.",http://people.csail.mit.edu/rishabhy/split_videos/Adaptive Cruise Control Using Tow_Haul Mode _ Ford How-To _ Ford-xe7aziYMt6w_seg5.mp4,Does the system still work if the adaptive cruise control slows for another vehicle?
v_33_3,q_7_v_33_3,Adaptive Cruise Control Using Tow_Haul Mode _ Ford How-To _ Ford-xe7aziYMt6w,"00:00:25.340 --> 00:00:27.780
To turn adaptive cruise control on,
press and
00:00:27.780 --> 00:00:30.690
release the on off switch
on your steering wheel.
00:00:30.690 --> 00:00:33.560
The information display will
show a gray indicator light
00:00:33.560 --> 00:00:35.470
as well as the current gap setting.
00:00:35.470 --> 00:00:38.170
Now, accelerate to the speed you want,
00:00:38.170 --> 00:00:40.720
press the set button on your wheel and
release.
00:00:40.720 --> 00:00:43.120
Then take your foot off the accelerator.",http://people.csail.mit.edu/rishabhy/split_videos/Adaptive Cruise Control Using Tow_Haul Mode _ Ford How-To _ Ford-xe7aziYMt6w_seg3.mp4,What button do I press to set the speed?
v_53_1,q_14_v_53_1,Auto Start-Stop F-150 _ Ford How-To _ Ford-kuuirhd2vtI,"WEBVTT
Kind: captions
Language: en
00:00:00.373 --> 00:00:04.620
[MUSIC]
00:00:04.620 --> 00:00:08.358
Your vehicle has an available feature
that's designed to help reduce fuel
00:00:08.358 --> 00:00:12.640
consumption and the amount of emissions,
it's called Auto Start Stop.",http://people.csail.mit.edu/rishabhy/split_videos/Auto Start-Stop F-150 _ Ford How-To _ Ford-kuuirhd2vtI_seg1.mp4,What is the feature called that helps with fuel consumption?
v_72_2,q_20_v_72_2,Setting Up Trailer Reverse Guidance _ Ford How-To _ Ford-M0Y7QXobCD8,"00:00:16.950 --> 00:00:20.190
Before you begin you'll need a few
things to help with the set up.
00:00:20.190 --> 00:00:24.425
Your supplied quick start set up guide
with measurement card, a tape measure,
00:00:24.425 --> 00:00:27.408
a pen or pencil, and
an assistant to help out if needed.
00:00:27.408 --> 00:00:30.308
As well as the checkered stickers
that comes with your guide
00:00:30.308 --> 00:00:32.915
which I'll tell you about later.
00:00:32.915 --> 00:00:36.985
First, you'll need to connect your vehicle
to your trailer on a level surface.
00:00:36.985 --> 00:00:41.105
For best results, it's recommended to use
a drawbar with the appropriate rise or
00:00:41.105 --> 00:00:43.025
drop to position your
trailer level to the ground.
00:00:44.100 --> 00:00:47.030
Then, line up the vehicle and
trailer by pulling forward so
00:00:47.030 --> 00:00:48.270
they're in line with one another.
00:00:49.800 --> 00:00:54.330
Second, from inside the vehicle, use
the five-way steering wheel controls and
00:00:54.330 --> 00:00:59.200
go to the Towing menu, and select Trailer
Setup, then Add Trailer, and hit OK.
00:01:00.780 --> 00:01:04.940
Using the up and down and left and right
arrows of the five-way controls, spell out
00:01:04.940 --> 00:01:09.030
the name of the trailer using the right
arrow to advance to the next letter.
00:01:09.030 --> 00:01:11.020
Press OK to confirm.
00:01:11.020 --> 00:01:13.842
Next, select the type of brake system for
your trailer.
00:01:13.842 --> 00:01:17.260
Electric/Surge is the default,
then press OK.
00:01:18.470 --> 00:01:21.850
Now, select the brake effort for
your trailer: Low,
00:01:21.850 --> 00:01:26.190
which is the recommended setting for
most trailers, Medium, or High.
00:01:26.190 --> 00:01:29.770
If your trailer requires more aggressive
braking, like if you have a larger,
00:01:29.770 --> 00:01:34.815
heavier trailer for instance, you will
then need to select a trailer type.
00:01:34.815 --> 00:01:38.346
And since automatic features are only
available with conventional trailers
00:01:38.346 --> 00:01:41.288
within trailer reverse guidance,
trailer setup is required.
00:01:41.288 --> 00:01:44.288
If you choose not to set up
your conventional trailer, or
00:01:44.288 --> 00:01:46.787
if you have a Fifth wheel or
Gooseneck trailer,
00:01:46.787 --> 00:01:49.985
you can still use the trailer
reverse guidance views.
00:01:49.985 --> 00:01:53.105
But, some of the automatic
features will not available.",http://people.csail.mit.edu/rishabhy/split_videos/Setting Up Trailer Reverse Guidance _ Ford How-To _ Ford-M0Y7QXobCD8_seg2.mp4,Why do we need trailer set up for the car to tow the trailer?
v_10_2,q_17_v_10_2,Twin-Panel Moonroof _ Ford How-To _ Ford-VVTFXgQAMeE,"00:00:17.220 --> 00:00:21.055
You can open it without opening the glass
by firmly pressing the open sunshade
00:00:21.055 --> 00:00:23.075
control button here.
00:00:23.075 --> 00:00:26.481
You'll notice that the sunshade
only opens part of the way, so
00:00:26.481 --> 00:00:29.255
press the button again to
open the sunshade fully.
00:00:29.255 --> 00:00:32.285
To close it, firmly press
the close sunshade control button.
00:00:32.285 --> 00:00:35.359
[MUSIC]",http://people.csail.mit.edu/rishabhy/split_videos/Twin-Panel Moonroof _ Ford How-To _ Ford-VVTFXgQAMeE_seg2.mp4,How do I close the sunshade?
v_86_5,q_3_v_86_5,SYNC 3 Overview - Customizable Settings _ SYNC 3 How-To _ Ford-4c3WN1usCGw,"00:01:12.040 --> 00:01:15.260
For more feature settings,
swipe left on the touch screen.
00:01:15.260 --> 00:01:19.930
Touching Vehicle enables you to set your
camera settings, warning chimes, and
00:01:19.930 --> 00:01:21.630
information chimes.",http://people.csail.mit.edu/rishabhy/split_videos/SYNC 3 Overview - Customizable Settings _ SYNC 3 How-To _ Ford-4c3WN1usCGw_seg5.mp4,What activates a warning chime?
v_23_8,q_18_v_23_8,Using SiriusXM Satellite Radio With SYNC 3 _ Ford How-To _ Ford-vWuKT_SnkXs,"00:02:31.040 --> 00:02:34.300
You can also input preset channels for
quick selection.
00:02:34.300 --> 00:02:37.362
To do so, tune to the channel
you wish to save, then touch and
00:02:37.362 --> 00:02:39.360
hold one of the memory preset buttons.
00:02:39.360 --> 00:02:44.420
The sound will mute for a brief moment
before resuming when the channel is saved.
00:02:44.420 --> 00:02:48.730
To add or view additional preset channels,
just touch the preset button.
00:02:48.730 --> 00:02:53.960
You can save up to 18 Sirius XM channels
with the three sets of presets.",http://people.csail.mit.edu/rishabhy/split_videos/Using SiriusXM Satellite Radio With SYNC 3 _ Ford How-To _ Ford-vWuKT_SnkXs_seg8.mp4,What is the supported features in that car?
v_38_3,q_4_v_38_3,What Are Autolamps _ Ford How-To _ Ford-vl7XcQJbn7I,"00:00:38.005 --> 00:00:41.420
To adjust the auto lamp time delay,
or how long your head lamps
00:00:41.420 --> 00:00:46.290
stay on after you've turned off your car,
use the information display controls.
00:00:46.290 --> 00:00:51.210
Press the down arrow to find settings,
then press OK and the right arrow.
00:00:51.210 --> 00:00:55.520
And scroll down to vehicle, or
convenience depending on your vehicle.
00:00:55.520 --> 00:00:59.370
Next, press the right arrow and
scroll to auto lamp delay.
00:00:59.370 --> 00:01:03.880
Press the right arrow again,
select off or the time delay you wish.
00:01:03.880 --> 00:01:05.350
Then press OK to set it.",http://people.csail.mit.edu/rishabhy/split_videos/What Are Autolamps _ Ford How-To _ Ford-vl7XcQJbn7I_seg3.mp4,What is the use of the auto lamp time delay?
v_24_1,q_21_v_24_1,Heated Mirrors _ Ford How-To _ Ford-DOQi4JZSeRQ,"WEBVTT
Kind: captions
Language: en
00:00:00.000 --> 00:00:05.483
[MUSIC]
00:00:05.483 --> 00:00:07.630
How do I know if I have heated mirrors?
00:00:08.970 --> 00:00:10.330
&gt;&gt; How do I turn my heated mirrors on?
00:00:11.340 --> 00:00:14.300
&gt;&gt; Did you know that your vehicle may
have heated mirrors to help keep them
00:00:14.300 --> 00:00:15.790
clear in bad weather?
00:00:15.790 --> 00:00:18.080
You'll know you have them
if you see this icon.
00:00:18.080 --> 00:00:19.780
If you have power folding mirrors or
00:00:19.780 --> 00:00:23.600
Bliss, you'll still have heated mirrors
but you won't see the heated mirror icon.
00:00:23.600 --> 00:00:27.500
Instead, you'll either see this or this.",http://people.csail.mit.edu/rishabhy/split_videos/Heated Mirrors _ Ford How-To _ Ford-DOQi4JZSeRQ_seg1.mp4,What mirrors helps you see clearly in bad weathers?
v_29_1,q_1_v_29_1,How to Use the F-Series 110-Volt Power Outlets _ Ford How-To _ Ford-b3Sw3NUj8wo,"WEBVTT
Kind: captions
Language: en
00:00:00.081 --> 00:00:03.902
[MUSIC]
00:00:03.902 --> 00:00:06.147
Your vehicle may be equipped
with power outlets,
00:00:06.147 --> 00:00:09.900
where you can charge devices like laptops,
rechargeable power tools, and more.
00:00:09.900 --> 00:00:12.030
Let me explain.
00:00:12.030 --> 00:00:14.190
There are two outlets in your vehicle.
00:00:14.190 --> 00:00:18.710
One in the instrument panel, here, and
one in the rear of the center console
00:00:18.710 --> 00:00:21.650
that is easily accessible for
someone in the back seat.
00:00:21.650 --> 00:00:25.510
The outlets can charge when your truck is
running ,and can deliver up to 400 watts
00:00:25.510 --> 00:00:29.650
when you're parked or idling, and
up to 300 watts when you're driving.
00:00:29.650 --> 00:00:33.970
Keep in mind, when using power tools,
the power outlets are only to be used for
00:00:33.970 --> 00:00:37.600
recharging and
should not be used as a main power source.
00:00:37.600 --> 00:00:38.303
Any questions?
00:00:38.303 --> 00:00:40.149
Go to Owner.Ford.com.
00:00:40.149 --> 00:00:50.149
[MUSIC]",http://people.csail.mit.edu/rishabhy/split_videos/How to Use the F-Series 110-Volt Power Outlets _ Ford How-To _ Ford-b3Sw3NUj8wo_seg1.mp4,How many power outlets are there?
v_1_2,q_20_v_1_2,180 Camera with Split-View Display _ Ford How-To _ Ford-0znZlttKkuc,"00:00:17.120 --> 00:00:20.590
For starters, there is a camera mounted in
the front grille that gives you additional
00:00:20.590 --> 00:00:23.670
assistance while you're driving
forward at low speeds by showing you
00:00:23.670 --> 00:00:26.890
what's in front of you and helping you
avoid any obstacles that are in your way.",http://people.csail.mit.edu/rishabhy/split_videos/180 Camera with Split-View Display _ Ford How-To _ Ford-0znZlttKkuc_seg2.mp4,What does the camera help avoid?
v_52_1,q_18_v_52_1,Power Flow Status with Available SYNC 3 _ Ford How-To _ Ford-pl3BAUAi2jg,"WEBVTT
Kind: captions
Language: en
00:00:00.402 --> 00:00:05.166
[MUSIC]
00:00:05.166 --> 00:00:08.958
You may be interested to know that your
hybrid electric vehicle can show you where
00:00:08.958 --> 00:00:12.040
and how the power is being distributed
to help monitor its usage.
00:00:12.040 --> 00:00:13.650
Let me tell you about it.
00:00:13.650 --> 00:00:17.300
Your vehicle has a power flow status
screen that visually displays the power
00:00:17.300 --> 00:00:18.830
usage in real time.",http://people.csail.mit.edu/rishabhy/split_videos/Power Flow Status with Available SYNC 3 _ Ford How-To _ Ford-pl3BAUAi2jg_seg1.mp4,What can my hybrid electric vehicle show me?
v_86_7,q_1_v_86_7,SYNC 3 Overview - Customizable Settings _ SYNC 3 How-To _ Ford-4c3WN1usCGw,"00:01:45.930 --> 00:01:50.082
To set valet mode, which locks out the
SYNC 3 screen to the valet attendant while
00:01:50.082 --> 00:01:52.920
driving your car, press the Valet tile.
00:01:52.920 --> 00:01:56.440
You get a message asking you to enter
a personal identification number of your
00:01:56.440 --> 00:01:58.750
choice and if you want to continue.
00:01:58.750 --> 00:02:00.580
If so, press Yes.
00:02:00.580 --> 00:02:02.867
Then type in your PIN and press Done.
00:02:02.867 --> 00:02:05.810
Re-enter the PIN to complete the process.
00:02:05.810 --> 00:02:07.980
Once you get your key back from the valet,
00:02:07.980 --> 00:02:11.890
you need to enter the PIN again to turn
Valet Mode off and unlock the screen.",http://people.csail.mit.edu/rishabhy/split_videos/SYNC 3 Overview - Customizable Settings _ SYNC 3 How-To _ Ford-4c3WN1usCGw_seg7.mp4,How does a person set the valet mode? 
v_57_3,q_3_v_57_3,Automatic Headlamps With Wiper-Activated Headlamp Feature _ Ford How-To _ Ford-FOL9B-e2Oz8,"00:00:34.065 --> 00:00:35.275
[MUSIC]
00:00:35.275 --> 00:00:38.388
In addition, when your headlamps
are in the Autolamp position,
00:00:38.388 --> 00:00:40.550
they automatically turn on when it's dark.
00:00:41.850 --> 00:00:45.461
And stay on for up to three minutes
after you turn off the car and get out.",http://people.csail.mit.edu/rishabhy/split_videos/Automatic Headlamps With Wiper-Activated Headlamp Feature _ Ford How-To _ Ford-FOL9B-e2Oz8_seg3.mp4,What happens to the head lamps when they are in the auto lamp position? 
v_15_1,q_24_v_15_1,Global-Open Windows Feature _ Ford How-To _ Ford-RTxhpkZucWw,"WEBVTT
Kind: captions
Language: en
00:00:00.000 --> 00:00:05.900
[MUSIC]
00:00:05.900 --> 00:00:09.536
Your vehicle may have a feature that lets
you open or close your windows with your
00:00:09.536 --> 00:00:13.620
key file and that can help you cool
the inside of your car before you get in.
00:00:13.620 --> 00:00:14.690
Let me show you how it works.",http://people.csail.mit.edu/rishabhy/split_videos/Global-Open Windows Feature _ Ford How-To _ Ford-RTxhpkZucWw_seg1.mp4,What brand is this new car?
v_18_2,q_18_v_18_2,Hands Free Liftgate _ Ford How-to _ Ford-nmWSzJn1Dfk,"00:00:14.430 --> 00:00:17.520
To open your lift gate,
simply kick your leg forward and
00:00:17.520 --> 00:00:21.310
back under the center of the rear
bumper below the license plate.
00:00:21.310 --> 00:00:23.850
Then step back to give
the gate space to open.",http://people.csail.mit.edu/rishabhy/split_videos/Hands Free Liftgate _ Ford How-to _ Ford-nmWSzJn1Dfk_seg2.mp4,What do you do when the gates starts opening after kicking the legs forward and back to open?
